filename,width,height,class,xmin,ymin,xmax,ymax
0188e0e533c69dbf_jpg.rf.b1f7686ea3df1b2e102bfc71d99b5025.jpg,1024,685,motorcycle,559,255,819,593
chrome_v4hJbfV8jx_png_jpg.rf.b2301e75ab8d60c2a670d0936a1bd05b.jpg,369,639,yellow_light,300,525,332,598
chrome_v4hJbfV8jx_png_jpg.rf.b2301e75ab8d60c2a670d0936a1bd05b.jpg,369,639,yellow_light,98,144,120,208
9419ddd7961b406f_jpg.rf.b24615e2e75cf4cce6de1f56e87bef8b.jpg,1024,684,red_light,602,313,664,485
9419ddd7961b406f_jpg.rf.b24615e2e75cf4cce6de1f56e87bef8b.jpg,1024,684,red_light,718,285,812,485
19e2ba53d3c11691_jpg.rf.b21c0ef878cbf1b09b83a9b51a73da73.jpg,640,296,red_light,211,53,230,113
19e2ba53d3c11691_jpg.rf.b21c0ef878cbf1b09b83a9b51a73da73.jpg,640,296,red_light,391,48,409,113
aa4c04372f85582f28149bf9de25a39c-series-model_jpg.rf.b26ae8eeb2c3971cd225f5bd1052d081.jpg,720,404,truck,43,65,616,383
chrome_pOv0qaiPWM_png.rf.b2a14c195f9b242faea95a28bd7f1317.jpg,205,279,red_light,80,31,127,161
chrome_Zomr55bRAE_png_jpg.rf.b31e0ada9f29fcc07aa51857dd2b9b88.jpg,562,365,red_light,184,189,212,318
chrome_csWOGYRnYZ_png.rf.b2d0bd1c28e4b51050709f0f740236e8.jpg,344,229,red_light,98,78,150,207
355b101ab269defc_jpg.rf.b2e74b34ea394126dad8d874ad8cd4e7.jpg,1024,768,motorcycle,278,72,728,747
chrome_XohllTmEqq_png.rf.b2bad481a1bc9f7862dfac3f0cd2a06b.jpg,324,234,bus,60,67,268,174
chrome_Gusp5UOiAo_png.rf.b398381c8021f96f3a5dcd12c8238f7b.jpg,316,761,bus,50,344,228,590
d5c37094086c0a67_jpg.rf.b3492782565bc61f52ebe1a140abd63c.jpg,1024,753,bus,181,181,777,644
00000238-2-_jpg.rf.b3b2959428a35106bf19d6307768ae29.jpg,471,310,truck,24,118,347,306
9325ba77e08a0450_jpg.rf.b3c931ac9a0014c9400b169527791114.jpg,1024,768,van,28,64,1024,768
-DD95CFAF-9F07-4A41-BA25-AEDA2106D0E5-png_jpg.rf.b3e4ce55c018e0f53ab9663a1125bc6d.jpg,640,640,car,129,137,618,426
chrome_n2zAv1qiRD_png.rf.b40062c8f8b395ea20e559bc4d23def3.jpg,374,275,truck,23,34,374,275
-86866B2E-5B60-4BE8-BB02-5B5B64F54332-png_jpg.rf.b429d964faad852e5f762f7955aafeac.jpg,640,640,car,107,101,579,492
53a99bd44eb5dad4_jpg.rf.b43afb70a6966a5c3ffe9b6f843899cb.jpg,1024,768,bus,29,241,646,732
chrome_irNk0w9Onz_png.rf.b45399a03fabc59b8963d568bafc905b.jpg,156,235,green_light,70,119,101,200
1055e9e233b6d400_jpg.rf.b4a281a783c4434bd7a36ed36554795a.jpg,1024,768,bus,59,261,474,432
1055e9e233b6d400_jpg.rf.b4a281a783c4434bd7a36ed36554795a.jpg,1024,768,car,277,380,444,431
1055e9e233b6d400_jpg.rf.b4a281a783c4434bd7a36ed36554795a.jpg,1024,768,car,0,377,128,437
1055e9e233b6d400_jpg.rf.b4a281a783c4434bd7a36ed36554795a.jpg,1024,768,bus,476,268,768,428
1055e9e233b6d400_jpg.rf.b4a281a783c4434bd7a36ed36554795a.jpg,1024,768,car,886,374,1021,427
1055e9e233b6d400_jpg.rf.b4a281a783c4434bd7a36ed36554795a.jpg,1024,768,car,761,382,866,426
-D033F88A-8CE6-40D3-9005-E2697DC83F11-png_jpg.rf.b4c347566416641b7788b8cbd9b4f6ef.jpg,640,640,car,17,81,568,502
259ff749ac781352_jpg.rf.b4c7acf8f3091ed7df4dc87950225838.jpg,1024,768,car,329,586,572,680
259ff749ac781352_jpg.rf.b4c7acf8f3091ed7df4dc87950225838.jpg,1024,768,car,624,586,813,666
259ff749ac781352_jpg.rf.b4c7acf8f3091ed7df4dc87950225838.jpg,1024,768,bus,0,463,94,654
chrome_ZmBhhbGMK4_png.rf.b4fc626819b0825f49090844b8ac24c2.jpg,1173,776,truck,94,181,577,710
7502bf3a4ff6ab76_jpg.rf.b50cf234d270d9480453a4d71ab93439.jpg,1024,768,bus,88,290,510,583
chrome_NKAeyDniIk_jpg.rf.b5883ca93f70afd99aa10295ffb8704b.jpg,1131,773,bus,284,222,1109,627
00000299_jpg.rf.b60d865c316df1d37906c962ddade8be.jpg,759,422,truck,143,116,545,418
0ef96ab962ec6ba4_jpg.rf.b5bae253fcb7801e89123f789a8154cb.jpg,1024,768,bus,0,50,901,712
chrome_rqNtpModl2_png.rf.b642460855c0b6d971717b400c2bc537.jpg,623,405,green_light,384,49,517,340
be1a35cd3598c8fe_jpg.rf.b5830f29c5879eea953608824f5efe1a.jpg,640,350,yellow_light,106,262,125,305
be1a35cd3598c8fe_jpg.rf.b5830f29c5879eea953608824f5efe1a.jpg,640,350,yellow_light,436,273,454,314
Mitsubishi-Self-Loader-Truck-CN-FV4-3_jpg.rf.b6372c5366b08ac304defc46ababba2e.jpg,640,640,truck,90,105,557,483
00000038-2-_jpg.rf.b66137318e0fc9f4d7e7ea63cec0140d.jpg,1300,956,truck,266,113,1111,776
chrome_RwYFScs8ht_png.rf.b67621d2daaff98ca44ea8525236ed4a.jpg,382,246,truck,151,56,361,232
3dc3a9ae23dbd718_jpg.rf.b65e6244b7bbdd2413b670cc2ed23eee.jpg,1024,768,bus,173,237,762,473
3dc3a9ae23dbd718_jpg.rf.b65e6244b7bbdd2413b670cc2ed23eee.jpg,1024,768,car,90,344,157,381
40b537c829d5d72f_jpg.rf.b66886eb8bb54cc85cea70d451fb86f7.jpg,1024,575,motorcycle,128,242,521,567
chrome_79ZQn5diu2_png.rf.b6925639b359a5696f9b0b205ff98b5a.jpg,459,311,truck,122,27,330,216
e46ddd4ed161b87d_jpg.rf.b69b01a329ea48576fd5aed9f350ddbd.jpg,1024,768,van,610,558,1024,754
e46ddd4ed161b87d_jpg.rf.b69b01a329ea48576fd5aed9f350ddbd.jpg,1024,768,car,1,661,47,746
ea79901822a03255_jpg.rf.b6faf2ca2fc5fd25423a5eacf250cbec.jpg,1024,768,bus,284,188,817,553
ea79901822a03255_jpg.rf.b6faf2ca2fc5fd25423a5eacf250cbec.jpg,1024,768,bus,0,279,171,511
ea79901822a03255_jpg.rf.b6faf2ca2fc5fd25423a5eacf250cbec.jpg,1024,768,bus,784,324,992,514
aug_2_Screenshot-2023-03-15-225012_png_jpg.rf.b6ca966aa87717a38a8642edbcafbbda.jpg,640,640,green_light,268,108,424,509
chrome_BZKeGgoia8_png.rf.b707ac5e6ca517c25d12c037d86c69c6.jpg,675,389,green_light,437,20,477,124
chrome_NamdMWCpPw_png.rf.b73a9fd85c270e69ab0bca1e35519dea.jpg,196,300,yellow_light,81,74,137,210
chrome_7ggquKwhXz_png.rf.b70cace6ea92c8e2b5af71d07d88a6d9.jpg,342,228,truck,46,0,307,218
IMG_0768-2-_JPG.rf.b7380a101c5342e3adda5a895c21f05f.jpg,3999,1961,yellow_light,1963,1720,2045,1898
IMG_0768-2-_JPG.rf.b7380a101c5342e3adda5a895c21f05f.jpg,3999,1961,yellow_light,3767,1380,3980,1720
-4334A1A5-1A4E-4C49-9DEB-366C96099C24-png_jpg.rf.b747c031ca81553f97f269810b2bbff4.jpg,640,640,car,61,42,611,392
c220e4dcb236aef7_jpg.rf.b756931ce26568654e95916669d55e76.jpg,1024,683,van,30,295,577,630
img_27_jpg.rf.b75f26752f38148dc6fe4c9bd31cd27c.jpg,134,199,yellow_light,25,2,112,193
0180abbd8512db11_jpg.rf.b75f0ca15f23a9d6e7c38621b0cc15c7.jpg,1024,681,motorcycle,0,251,738,681
chrome_ynZhhquSF9_png.rf.b78e268cdfbbe0d44652962fac899c33.jpg,336,222,red_light,22,20,76,161
chrome_reeaGx1f1O_png.rf.b793f8936f87265eb98d2d62bcf77ab7.jpg,359,238,green_light,273,67,319,183
6191401745aeadbf_jpg.rf.b7dbd98794b223274bd6b868ef845dbc.jpg,1024,661,van,837,328,1024,447
chrome_WVLAooF1qy_png.rf.b7adf94da2eaccdf42a16d1d8e4716bb.jpg,414,647,truck,0,125,414,574

chiangmai-thailand-march-mitsubishi-_jpg.rf.b7e6b7c5460f059221ff6ff12e5340cb.jpg,640,640,truck,95,150,528,491
chrome_ZUSsyuuMHu_png.rf.b8832976d609834c9a502ebb07ac90c3.jpg,152,232,green_light,65,37,136,207
chrome_QEdvQMgAXC_png.rf.b89eca323972ea4f93475dece30ca236.jpg,461,309,yellow_light,245,77,318,232
6a16101bb9217422_jpg.rf.b87e745aac7615b6b63bec090f701f46.jpg,1024,768,bus,324,280,950,516
c392ee6637d131c3_jpg.rf.b8ef794de71c9d843626dfa20ec9f54d.jpg,1024,768,motorcycle,362,453,519,654
c392ee6637d131c3_jpg.rf.b8ef794de71c9d843626dfa20ec9f54d.jpg,1024,768,motorcycle,0,440,146,665
86bd81c909bacaff_jpg.rf.b8dbc913c90caca9053a7678142090ad.jpg,1024,683,van,21,335,842,654
2ae162e6cdee40a8_jpg.rf.b9025326c7fba368311367f4d4bd93b1.jpg,640,370,red_light,589,109,617,186
2ae162e6cdee40a8_jpg.rf.b9025326c7fba368311367f4d4bd93b1.jpg,640,370,red_light,396,146,418,214
2ae162e6cdee40a8_jpg.rf.b9025326c7fba368311367f4d4bd93b1.jpg,640,370,red_light,133,287,146,325
chrome_pOxjeqXc3f_png.rf.b92c93483f44e59971edfc2b56adcf10.jpg,1144,745,truck,575,305,747,447
gol5_59_jpg.rf.b961fffd8b7eeffa59b9b93f85a4ddbd.jpg,540,270,truck,160,143,539,241
2e3c8e21ee1338bb_jpg.rf.b94a95eada46fd37f9fbb39eaadc31a9.jpg,1024,582,van,54,59,978,553
13ff300bc3994146_jpg.rf.b97da76468f21e1e3365925e6f99d32f.jpg,1024,681,van,115,107,985,576
-654826F3-71B5-41C3-989F-C47D85F17AFB-png_jpg.rf.b989930636952a91be56c56078a767b7.jpg,640,640,car,56,106,568,603
chrome_LWaBxwXE6l_png.rf.b85743edf1e8481e0b3682e6421c2d90.jpg,363,241,truck,26,71,352,211
056c1d08f77f2b96_jpg.rf.b9c0dbfbcc77fa4c6e5274f411889172.jpg,294,640,red_light,120,164,218,410
chiang-mai-thailand-september-privat_jpg.rf.b9bdec381778cb37a8a498f5850eb5be.jpg,640,640,truck,62,246,587,551
23a7d8794c49ee3b_jpg.rf.b9e2a29e6472743a3d68e01a5445d9f8.jpg,640,353,red_light,413,67,429,127
307b3f9db3d11ad7_jpg.rf.b9c31af54510ba9ec20424722f5ad8ca.jpg,1024,768,car,56,31,975,741
01746ae82ec46029_jpg.rf.b9c5ebecfcdd5f9bc4de0fce93764c91.jpg,1024,908,bus,40,19,1014,893
bf7a42a5a5a698fe_jpg.rf.b9f0f6d55a8e6d6a11ad60bb6dbd7610.jpg,639,412,red_light,324,288,336,325
d05f335167e5611c_jpg.rf.ba0964e53f983b2fc6601069e7d06cf4.jpg,232,640,red_light,86,115,128,262
e53efd32f2f6c709_jpg.rf.ba3519b0757a5f60d258d3d55e57e10b.jpg,1024,768,bus,179,266,932,538
chrome_YpsMMBzIw6_png.rf.ba6bb84b578267b6f8941f6e44e6975c.jpg,762,434,bus,166,101,517,254
chrome_YpsMMBzIw6_png.rf.ba6bb84b578267b6f8941f6e44e6975c.jpg,762,434,bus,548,90,679,148
chrome_YpsMMBzIw6_png.rf.ba6bb84b578267b6f8941f6e44e6975c.jpg,762,434,yellow_light,431,93,483,193
chrome_YpsMMBzIw6_png.rf.ba6bb84b578267b6f8941f6e44e6975c.jpg,762,434,yellow_light,431,276,447,323
beef2f66c4f81e11_jpg.rf.ba7d8270fe28d505e5987bd643640ca2.jpg,1024,768,bus,33,197,983,548
beef2f66c4f81e11_jpg.rf.ba7d8270fe28d505e5987bd643640ca2.jpg,1024,768,car,981,358,1024,431
5-1_jpeg.rf.ba8c2fc7ae6ba5af0b454057b516bb61.jpg,1920,1080,green_light,890,94,1307,996
chrome_v3hFaianv3_png.rf.bb7f89a947531c3f2a90ca4043bf9c3d.jpg,368,245,truck,87,26,291,203
chrome_9h3C6Z2guT_png.rf.bac4fa22ddab142bfe4e2df5bf4f06eb.jpg,347,251,yellow_light,131,57,189,168
chrome_Yn2wqUUzdX_png.rf.bb9c65cccacd34086765bbfe57b913e0.jpg,406,266,green_light,162,33,222,167
-_86-3_jpg.rf.bae7af7f55e57163a698a52a50638531.jpg,800,600,truck,187,171,653,553
-_86-3_jpg.rf.bae7af7f55e57163a698a52a50638531.jpg,800,600,truck,17,327,94,377
-_86-3_jpg.rf.bae7af7f55e57163a698a52a50638531.jpg,800,600,truck,98,326,198,382
chrome_pHggdUBWC4_png.rf.bbce7a9b03b0cb0411680badb4eb07b4.jpg,340,218,truck,40,56,320,188
chrome_6SqhhQHj7C_png.rf.bbcc541655496ed2484a5017373c02c9.jpg,541,160,yellow_light,171,56,202,115
chrome_1beOErZMwr_png.rf.bc2c15d14b09bb1cd43ba729296cf7d3.jpg,373,247,red_light,77,33,132,172
chrome_1beOErZMwr_png.rf.bc2c15d14b09bb1cd43ba729296cf7d3.jpg,373,247,red_light,283,124,333,244
e2bf55169b6597f5_jpg.rf.bbd7ee80851f835c204cfe308d8c78aa.jpg,1024,768,bus,443,299,670,420
e2bf55169b6597f5_jpg.rf.bbd7ee80851f835c204cfe308d8c78aa.jpg,1024,768,car,938,336,1013,363
e2bf55169b6597f5_jpg.rf.bbd7ee80851f835c204cfe308d8c78aa.jpg,1024,768,car,846,339,936,362
dea4ecf1963532b5_jpg.rf.bc2baa83d37af80030c02c8b79fd5f34.jpg,1024,768,bus,177,204,828,649
dea4ecf1963532b5_jpg.rf.bc2baa83d37af80030c02c8b79fd5f34.jpg,1024,768,bus,21,326,534,463
dea4ecf1963532b5_jpg.rf.bc2baa83d37af80030c02c8b79fd5f34.jpg,1024,768,bus,522,273,1004,507
03de2e8713558c0c_jpg.rf.bc2cb8e6477179c205656dd3b603eca0.jpg,1024,685,motorcycle,41,6,977,679
f7a356757c9faa3a_jpg.rf.bc3339cdb817d7a35d2a0076682b3e98.jpg,1024,678,motorcycle,117,5,862,678
09ca85f39e8c791e_jpg.rf.bc466d458ff07e5676ddb6ec2ca8a521.jpg,1024,768,red_light,353,106,524,499
be789657f7ebdeac_jpg.rf.bc42958c5913e4f9a945b1231495f242.jpg,994,1024,van,9,11,987,1000
chrome_u3WYTNiANc_png.rf.bc836bd12f291890f039bde57d3adf46.jpg,466,311,bus,75,124,353,186
49843a9698e5136c_jpg.rf.bc661b3ca97007d5d963243bdaed44cc.jpg,768,1024,van,77,661,404,956
chrome_AvsnIC7HAS_png.rf.bcaf2aadfac33d231ba3b49a33eafd30.jpg,427,285,truck,157,68,353,191
86d60dd227edaeb9_jpg.rf.bcbc712c532467b465964109db9789d9.jpg,1024,679,motorcycle,194,350,812,679
chrome_8vvIRBOpk7_png.rf.bcd147db93153a8d3544f17091432452.jpg,582,402,yellow_light,313,39,406,252
chrome_C1PP11j3NZ_png.rf.bceb30c0b57bfc303de6a2e1767b77c8.jpg,337,227,truck,93,54,264,175
3a05ea52fdcee968_jpg.rf.bd1c31cb54337f098b3767ddccee158d.jpg,1024,768,motorcycle,842,440,1009,668
dcac1fb4b253bc80_jpg.rf.bcfbb8bcbaf7df9c7e27d72ef5a0f18e.jpg,639,387,green_light,166,101,212,254
chrome_0yAC8DBRFM_png.rf.bd50af46e18cde9ac68a434243eebbb1.jpg,149,132,yellow_light,63,50,91,121
a21ae5992892be39_jpg.rf.bd5ffe3bc5a8f624b949462182862456.jpg,1024,1024,van,44,497,1024,984
12fb4aa991009e20_jpg.rf.bd6754dd0820b8b994897406c97ef657.jpg,1024,736,bus,273,373,749,579
12fb4aa991009e20_jpg.rf.bd6754dd0820b8b994897406c97ef657.jpg,1024,736,bus,505,417,861,554
chrome_HpUtYeUbP3_png.rf.bd6bd0b5cc5dd7d5b5655dd9e541cfb3.jpg,769,758,bus,189,236,569,647
chrome_QJeu2Vn8nf_png.rf.bdb42126044f085bc2e21d887d3922ea.jpg,376,249,green_light,70,141,108,208
47fded939a1d3486_jpg.rf.bdd4c8439e2a632da188705f28253352.jpg,1024,768,van,150,167,962,580
chrome_smiH5IDZui_png_jpg.rf.bdc69afbd582c41ccd515c9b77c94587.jpg,639,543,green_light,508,338,630,522
chrome_smiH5IDZui_png_jpg.rf.bdc69afbd582c41ccd515c9b77c94587.jpg,639,543,red_light,141,121,169,208
IMG_7930_jpg.rf.bdd2b8c6b0fe29b9ac1776c5cbd180b7.jpg,5472,3648,van,1976,826,4942,2349
IMG_7930_jpg.rf.bdd2b8c6b0fe29b9ac1776c5cbd180b7.jpg,5472,3648,van,0,741,2047,1929
e4d0ab8fd32eb68d_jpg.rf.bde61ab3a216190c2a72c9fe9843fcc3.jpg,1024,768,van,79,160,954,722
chrome_4N9k04udrX_png.rf.be0e02095353efb1b45f08e66022f62d.jpg,250,391,yellow_light,62,32,208,391
chrome_KBv28aZgix_png.rf.be23683ea11b10d4ed6700b1ee7cf787.jpg,354,235,truck,49,3,354,161
traffic-light-531-_jpg.rf.be01071467ed3280bd9eb4637110f969.jpg,2337,2338,green_light,401,271,893,1727
4e06822a10d2e72c_jpg.rf.be8b00c9701c3c6b5265862d9490be75.jpg,1024,610,bus,282,182,892,539
4e06822a10d2e72c_jpg.rf.be8b00c9701c3c6b5265862d9490be75.jpg,1024,610,car,54,363,362,533
4e06822a10d2e72c_jpg.rf.be8b00c9701c3c6b5265862d9490be75.jpg,1024,610,car,29,369,135,432
4e06822a10d2e72c_jpg.rf.be8b00c9701c3c6b5265862d9490be75.jpg,1024,610,van,177,345,299,420
7a67044a2e20e055_jpg.rf.be6dbf60349f2dac7d1438447cd528fa.jpg,1024,768,car,0,177,86,415
7a67044a2e20e055_jpg.rf.be6dbf60349f2dac7d1438447cd528fa.jpg,1024,768,car,172,250,898,658
7a89b86db218a037_jpg.rf.bed33c2420cea6d10184309a07c462fa.jpg,1024,768,motorcycle,487,226,947,650
191ffdbcf12d5351_jpg.rf.be927df0a8610b866d7acd6eda9222b3.jpg,639,443,green_light,191,179,224,346
chrome_wC8VichteD_png.rf.beed161243a68a9af734639d32bcc4d9.jpg,252,230,red_light,134,58,153,108
IMG_0805-2-_JPG.rf.bfc06424857af2b6b6153a3be5757de8.jpg,3986,1980,yellow_light,1995,1437,2147,1775
3b80ec4db6e27d72_jpg.rf.bfae5ea985c1f16ec73e3616ac8730b8.jpg,1024,768,motorcycle,164,327,372,472
Beverage-Trucks-Mitsubishi-Fuso-FG-1_jpg.rf.bedd927f0ff0dad918acb945756e8d96.jpg,640,640,truck,115,39,542,603
495ba6845338e7dc_jpg.rf.bfd3da28849236ef2b16a1b05c650e2b.jpg,640,483,green_light,331,320,343,359
495ba6845338e7dc_jpg.rf.bfd3da28849236ef2b16a1b05c650e2b.jpg,640,483,green_light,210,321,221,358
0192465ba776752e_jpg.rf.bfc59908bac0ffde0b86faf7a5b64173.jpg,684,1024,motorcycle,277,431,450,683
chrome_uiqEFwriQc_png.rf.c06109dc3817c1c286363f33fc395eb7.jpg,764,819,yellow_light,389,110,451,278
84ad92326733af98_jpg.rf.c0331af9459af33fb458544b09624aa5.jpg,1024,1005,motorcycle,0,176,1024,996
7b332df38efb9bb6_jpg.rf.c0b8b115f23fbc37ec8d53d9c028dd38.jpg,1024,683,motorcycle,131,124,676,606
407e85d6c0aab42b_jpg.rf.c0a5101ee0bac2c7043fa670ec5a8bf1.jpg,1024,768,red_light,553,127,663,368
407e85d6c0aab42b_jpg.rf.c0a5101ee0bac2c7043fa670ec5a8bf1.jpg,1024,768,red_light,130,108,284,337
ed00f712a9a9a639_jpg.rf.c1506ee8438d1a2f5a25b631a90e05a9.jpg,1024,768,van,837,339,1024,564
ed00f712a9a9a639_jpg.rf.c1506ee8438d1a2f5a25b631a90e05a9.jpg,1024,768,car,2,491,611,750
0566a7e3d549539a_jpg.rf.c0f59840683c732a695b3042be38016c.jpg,1024,712,bus,128,150,749,625
0566a7e3d549539a_jpg.rf.c0f59840683c732a695b3042be38016c.jpg,1024,712,car,6,452,146,577
cfb416e69ea6c6fa_jpg.rf.c165d2f71ee55d3fe9c7232229db2853.jpg,1024,768,van,88,159,911,660
maxresdefault-12_jpg.rf.c1618dd442f223d31ca03d4fcaf5868c.jpg,640,640,truck,4,143,557,639
IMG_0849-2-_JPG.rf.c18ca00de83f2c14432e7f3ce505be82.jpg,3080,2999,yellow_light,605,1710,1090,2800

e96666de552e98eb_jpg.rf.c191754880a9602385cf976654c08428.jpg,1024,683,van,144,258,953,679
e96666de552e98eb_jpg.rf.c191754880a9602385cf976654c08428.jpg,1024,683,car,0,338,201,607
8b68fe2a3e4725a8_jpg.rf.c1e2901ca5d0d514d8bf432a350ad0df.jpg,1024,768,bus,46,103,1004,711
06bf02123ee6a511_jpg.rf.c1ecf23119182af0204b380494db13ec.jpg,1024,765,red_light,541,170,579,242
06bf02123ee6a511_jpg.rf.c1ecf23119182af0204b380494db13ec.jpg,1024,765,red_light,476,304,497,358
06bf02123ee6a511_jpg.rf.c1ecf23119182af0204b380494db13ec.jpg,1024,765,green_light,509,308,529,361
06bf02123ee6a511_jpg.rf.c1ecf23119182af0204b380494db13ec.jpg,1024,765,green_light,529,342,546,388
61ed101ba5444c0c_jpg.rf.c2022725aea7ef0df9fcb07f1408f483.jpg,1024,768,motorcycle,389,493,534,728
61ed101ba5444c0c_jpg.rf.c2022725aea7ef0df9fcb07f1408f483.jpg,1024,768,motorcycle,16,507,114,650
61ed101ba5444c0c_jpg.rf.c2022725aea7ef0df9fcb07f1408f483.jpg,1024,768,motorcycle,662,473,788,668
2-3-_jpg.rf.c212ea9802688f29478275e43ee9b056.jpg,317,159,truck,176,76,235,118
47d6d078b43c22ad_jpg.rf.c26b64c83f81511f98c54c3c5685fa9a.jpg,640,458,red_light,37,38,81,169
47d6d078b43c22ad_jpg.rf.c26b64c83f81511f98c54c3c5685fa9a.jpg,640,458,red_light,379,225,422,350
eeeb51425d0f3cf1_jpg.rf.c23049cea502aeddf8df1bade2850c05.jpg,1024,712,motorcycle,96,107,884,635
bb7b7c4b26217c59_jpg.rf.c2443e7813fe2e568884108e0a8bc708.jpg,681,1024,van,501,0,681,226
bb7b7c4b26217c59_jpg.rf.c2443e7813fe2e568884108e0a8bc708.jpg,681,1024,car,313,9,470,97
048c200c02bb257e_jpg.rf.c27ffa9033660b09bafef4fb05c5d0b1.jpg,1024,730,bus,0,171,1014,730
48562bb2ab6473b2_jpg.rf.c271575e56568bc29205aef4bd001041.jpg,1024,1024,van,753,780,1021,943
48562bb2ab6473b2_jpg.rf.c271575e56568bc29205aef4bd001041.jpg,1024,1024,car,351,793,754,1007
00000247_jpg.rf.c34fcb30ecf5d71ee7a9b2768dd155a9.jpg,450,320,truck,232,78,450,208
b978ec6293168517_jpg.rf.c2adf064be6ea372dc9d0dc72dc7686f.jpg,1024,768,motorcycle,116,189,921,690
f35d3c33570b1173_jpg.rf.c2c5e0a56fc802a6d398bbeedb953e46.jpg,1024,768,motorcycle,784,359,1024,661
f35d3c33570b1173_jpg.rf.c2c5e0a56fc802a6d398bbeedb953e46.jpg,1024,768,motorcycle,541,343,774,670
f35d3c33570b1173_jpg.rf.c2c5e0a56fc802a6d398bbeedb953e46.jpg,1024,768,motorcycle,167,392,352,651
f35d3c33570b1173_jpg.rf.c2c5e0a56fc802a6d398bbeedb953e46.jpg,1024,768,motorcycle,0,353,146,642
f35d3c33570b1173_jpg.rf.c2c5e0a56fc802a6d398bbeedb953e46.jpg,1024,768,motorcycle,376,314,522,510
chrome_5sLufQXMZW_png.rf.c52726751702f0ff00ff5d47bdba860a.jpg,371,246,red_light,279,92,310,159
chrome_5sLufQXMZW_png.rf.c52726751702f0ff00ff5d47bdba860a.jpg,371,246,red_light,156,110,181,168
787b7cec47207f8b_jpg.rf.c5193461a5a58e182b7ca758178195dd.jpg,1024,678,motorcycle,231,243,835,567
bdf0cf063c855f60_jpg.rf.c3581e1fb611e81d57441e2adf44a66d.jpg,1024,685,van,107,187,799,540
912b4098824d9812_jpg.rf.c4815e11e8703b08ccfa5b6718f4e1b6.jpg,1024,577,bus,378,143,750,507
912b4098824d9812_jpg.rf.c4815e11e8703b08ccfa5b6718f4e1b6.jpg,1024,577,bus,767,0,1024,577
IMG_0776_JPG.rf.c41ea228bcb6b1602095da3254d9d245.jpg,4000,3000,yellow_light,1401,806,2450,2893
IMG_0779-2-_JPG.rf.c4f9c90d234c330c6e7973e0768d30fe.jpg,2840,2999,yellow_light,1956,1750,2259,2501
281f3814886cada9_jpg.rf.c43257cc4c071a5c3e048015f9b2b7e0.jpg,1024,1024,van,30,240,999,851
e20de97a6258aded_jpg.rf.c40bda47051712aefe60bdae21ab19d1.jpg,765,1024,motorcycle,56,469,683,1001
chrome_XkQI7f5tCT_png.rf.c35d4f253f39a1fb668ffad537a0a6c4.jpg,336,223,red_light,195,111,218,167

92c2da5c6d9fefc1_jpg.rf.c388c52870583883839da5c1f83df5e4.jpg,1024,681,bus,162,156,860,492
01e6daefa275f170_jpg.rf.c49817cb892002fda2adac4c7a798ad4.jpg,1024,632,van,382,283,868,581
01e6daefa275f170_jpg.rf.c49817cb892002fda2adac4c7a798ad4.jpg,1024,632,car,260,359,499,536
d16cd9fe09d5f19d_jpg.rf.c36f9e9b954d89c676882f0982bc4630.jpg,1024,768,van,50,177,982,683
chrome_28dPsCnJT9_png.rf.c4a1fd4f66e2af1cb1b9edd7163a80a9.jpg,226,222,truck,20,97,206,186
WhatsApp-Image-2023-05-11-at-20-16-51-2-_jpeg.rf.c4d0c2d5bf5276a14f29efd5cbb7cf55.jpg,1052,1203,yellow_light,415,1031,473,1177
WhatsApp-Image-2023-05-11-at-20-16-51-2-_jpeg.rf.c4d0c2d5bf5276a14f29efd5cbb7cf55.jpg,1052,1203,yellow_light,924,834,950,889
chrome_6kiItmEJnf_png.rf.c54c3a569f00475c380880d7cbc60ba9.jpg,518,346,yellow_light,109,85,151,209
chrome_SkVG8ApnQF_png.rf.c4b79366c780449cd181a82cfb68b253.jpg,405,267,truck,63,71,307,206
chrome_AAWfZU8oeC_png.rf.c431b9b8621cd32b7849163542e213cd.jpg,1424,721,truck,497,296,949,604
chrome_EYkB64d2rC_png.rf.c3768c434cc625a7c9f581fa8ad2de6d.jpg,312,239,yellow_light,99,28,166,187
chrome_s02DlGSHge_png.rf.c55d51eec8729827b5c1a1107dbbd23f.jpg,561,229,yellow_light,193,77,218,135
chrome_s02DlGSHge_png.rf.c55d51eec8729827b5c1a1107dbbd23f.jpg,561,229,yellow_light,70,83,94,140
chrome_s02DlGSHge_png.rf.c55d51eec8729827b5c1a1107dbbd23f.jpg,561,229,yellow_light,483,167,509,216
chrome_D7UvMESEYQ_png.rf.c42bdf2130860685e24cc594a7ba2072.jpg,400,265,truck,74,147,170,236
chrome_D7UvMESEYQ_png.rf.c42bdf2130860685e24cc594a7ba2072.jpg,400,265,truck,220,163,273,223
IMG_0814-2-_JPG.rf.c3591f9270aadc85984b3fd6bfc60528.jpg,3999,2517,yellow_light,1816,1096,2142,1909
082bcd2483796415_jpg.rf.c56e5a5308bb92442599fd28530d401c.jpg,1024,685,van,152,164,808,612
082bcd2483796415_jpg.rf.c56e5a5308bb92442599fd28530d401c.jpg,1024,685,car,0,189,183,272
082bcd2483796415_jpg.rf.c56e5a5308bb92442599fd28530d401c.jpg,1024,685,car,936,151,1024,250
chrome_h9cbtC2w7k_png.rf.c59e204b491485cf5ae8c0a53228ea65.jpg,1153,718,truck,135,194,1027,551
